8c0b5954114500641012b8e38dcab00ac4790359,MOVE,HTML/ace/ace.js:8249,HTML/ace/edit_session.js:274
8c0b5954114500641012b8e38dcab00ac4790359,MOVE,HTML/ace/ace.js:9805,HTML/ace/selection.js:119
8c0b5954114500641012b8e38dcab00ac4790359,MOVE,HTML/ace/ace.js:575,HTML/pilot/es5-shim.js:490
8c0b5954114500641012b8e38dcab00ac4790359,MOVE,HTML/ace/ace.js:15296,HTML/ace/renderloop.js:79
8c0b5954114500641012b8e38dcab00ac4790359,MOVE,HTML/ace/ace.js:14718,HTML/ace/layer/text.js:301
8c0b5954114500641012b8e38dcab00ac4790359,EXTRACT_MOVE,HTML/ace/ace.js:1200,HTML/ace/defaults.js:43
8c0b5954114500641012b8e38dcab00ac4790359,MOVE,HTML/ace/ace.js:724,HTML/pilot/es5-shim.js:651
8c0b5954114500641012b8e38dcab00ac4790359,MOVE,HTML/ace/ace.js:6629,HTML/ace/editor.js:1059
8c0b5954114500641012b8e38dcab00ac4790359,MOVE,HTML/ace/ace.js:7769,HTML/ace/commands/default_commands.js:161
8c0b5954114500641012b8e38dcab00ac4790359,MOVE,HTML/ace/ace.js:13577,HTML/ace/virtual_renderer.js:364
8c0b5954114500641012b8e38dcab00ac4790359,MOVE,HTML/ace/ace.js:8348,HTML/ace/edit_session.js:373
8c0b5954114500641012b8e38dcab00ac4790359,MOVE,HTML/ace/ace.js:6635,HTML/ace/editor.js:1065
8c0b5954114500641012b8e38dcab00ac4790359,MOVE,HTML/ace/ace.js:4000,HTML/pilot/settings.js:208
8c0b5954114500641012b8e38dcab00ac4790359,MOVE,HTML/ace/ace.js:4008,HTML/pilot/settings.js:216
8c0b5954114500641012b8e38dcab00ac4790359,MOVE,HTML/ace/ace.js:6560,HTML/ace/editor.js:990
8c0b5954114500641012b8e38dcab00ac4790359,MOVE,HTML/ace/ace.js:1359,HTML/pilot/types/basic.js:134
8c0b5954114500641012b8e38dcab00ac4790359,EXTRACT_MOVE,HTML/ace/ace.js:4673,HTML/ace/defaults.js:43
8c0b5954114500641012b8e38dcab00ac4790359,MOVE,HTML/ace/ace.js:3547,HTML/pilot/lang.js:44
8c0b5954114500641012b8e38dcab00ac4790359,MOVE,HTML/ace/worker-css.js:1,HTML/ace/mode/css/csslint.js:288
